name_court,url_court,plaintiff,respondent,name_company,url_case,date,path,name_pdf,is_apply,is_respondent,debt,is_win,court_value
"14.04.2021
А41-27615/2021",https://kad.arbitr.ru/Card/558d25e4-f86c-4c83-bf31-d1267102e165,"ООО ""СПОРТМАСТЕР""",nan,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/558d25e4-f86c-4c83-bf31-d1267102e165/d22242bc-2445-44cb-8da1-57149a94f970/A41-27615-2021_20210415_Opredelenie.pdf,2021-04-15,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/14.04.2021
А41-27615/2021",A41-27615-2021_20210415_Opredelenie.pdf,True,False,0.0,False,0.875
"14.04.2021
А41-27613/2021",https://kad.arbitr.ru/Card/6c6e17ac-9f12-4984-94a1-a9e6846acafe,"ООО ""СПОРТМАСТЕР""",УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ПО НАДЗОРУ В СФЕРЕ ЗАЩИТЫ ПРАВ ПОТРЕБИТЕЛЕЙ И БЛАГОПОЛУЧИЯ ЧЕЛОВЕКА ПО МОСКОВСКОЙ ОБЛАСТИ,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/6c6e17ac-9f12-4984-94a1-a9e6846acafe/0997da64-3800-4597-aad1-590f481734b1/A41-27613-2021_20210728_Opredelenie.pdf,2021-07-28,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/14.04.2021
А41-27613/2021",A41-27613-2021_20210415_Opredelenie.pdf,True,False,0.0,False,0.75
"14.04.2021
А41-27613/2021",https://kad.arbitr.ru/Card/6c6e17ac-9f12-4984-94a1-a9e6846acafe,"ООО ""СПОРТМАСТЕР""",УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ПО НАДЗОРУ В СФЕРЕ ЗАЩИТЫ ПРАВ ПОТРЕБИТЕЛЕЙ И БЛАГОПОЛУЧИЯ ЧЕЛОВЕКА ПО МОСКОВСКОЙ ОБЛАСТИ,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/6c6e17ac-9f12-4984-94a1-a9e6846acafe/5a30422c-8773-4166-ba42-5b16a4372a9c/A41-27613-2021_20210528_Opredelenie.pdf,2021-05-28,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/14.04.2021
А41-27613/2021",A41-27613-2021_20210415_Opredelenie.pdf,True,False,0.0,False,0.75
"14.04.2021
А41-27613/2021",https://kad.arbitr.ru/Card/6c6e17ac-9f12-4984-94a1-a9e6846acafe,"ООО ""СПОРТМАСТЕР""",УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ПО НАДЗОРУ В СФЕРЕ ЗАЩИТЫ ПРАВ ПОТРЕБИТЕЛЕЙ И БЛАГОПОЛУЧИЯ ЧЕЛОВЕКА ПО МОСКОВСКОЙ ОБЛАСТИ,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/6c6e17ac-9f12-4984-94a1-a9e6846acafe/3253d781-2c0a-4892-9bcd-47167e505cf6/A41-27613-2021_20210415_Opredelenie.pdf,2021-04-15,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/14.04.2021
А41-27613/2021",A41-27613-2021_20210415_Opredelenie.pdf,True,False,0.0,False,0.75
"14.04.2021
А41-27601/2021",https://kad.arbitr.ru/Card/56361370-0af2-40b8-b720-6f9d2e0e453a,"ООО ""СПОРТМАСТЕР""",nan,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/56361370-0af2-40b8-b720-6f9d2e0e453a/46b726a7-c194-4c1e-906e-d3a9d32e0f28/A41-27601-2021_20210715_Reshenija_i_postanovlenija.pdf,2021-07-15,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/14.04.2021
А41-27601/2021",A41-27601-2021_20210415_Opredelenie.pdf,True,False,0.0,False,0.875
"14.04.2021
А41-27601/2021",https://kad.arbitr.ru/Card/56361370-0af2-40b8-b720-6f9d2e0e453a,"ООО ""СПОРТМАСТЕР""",nan,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/56361370-0af2-40b8-b720-6f9d2e0e453a/974c0af1-f2cb-47e1-a0e6-9c5948c0f063/A41-27601-2021_20210611_Reshenija_i_postanovlenija.pdf,2021-06-11,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/14.04.2021
А41-27601/2021",A41-27601-2021_20210415_Opredelenie.pdf,True,False,0.0,False,0.875
"14.04.2021
А41-27601/2021",https://kad.arbitr.ru/Card/56361370-0af2-40b8-b720-6f9d2e0e453a,"ООО ""СПОРТМАСТЕР""",nan,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/56361370-0af2-40b8-b720-6f9d2e0e453a/161a600a-5e2d-41d3-90c2-d8bb84d7245e/A41-27601-2021_20210415_Opredelenie.pdf,2021-04-15,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/14.04.2021
А41-27601/2021",A41-27601-2021_20210415_Opredelenie.pdf,True,False,0.0,False,0.875
"14.04.2021
А41-27535/2021",https://kad.arbitr.ru/Card/1134da5f-e37f-4acf-9538-6000fce2b340,"ООО ""СПОРТМАСТЕР""","ТЕРРИТОРИАЛЬНЫЙ ОТДЕЛ УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ПО НАДЗОРУ В СФЕРЕ ЗАЩИТЫ ПРАВ ПОТРЕБИТЕЛЕЙ И БЛАГОПОЛУЧИЯ ЧЕЛОВЕКА ПО МОСКОВСКОЙ ОБЛАСТИ В ГОРОДАХ КОРОЛЕВ, ФРЯЗИНО, ЛОСИНО-ПЕТРОВСКИЙ, ЩЕЛКОВСКОМ РАЙОНЕ",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/1134da5f-e37f-4acf-9538-6000fce2b340/60ce10cb-9aad-4d92-83dc-18c6d50a9ac0/A41-27535-2021_20211005_Postanovlenie_apelljacionnoj_instancii.pdf,2021-10-05,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/14.04.2021
А41-27535/2021",A41-27535-2021_20210415_Opredelenie.pdf,True,False,0.0,False,0.875
"14.04.2021
А41-27535/2021",https://kad.arbitr.ru/Card/1134da5f-e37f-4acf-9538-6000fce2b340,"ООО ""СПОРТМАСТЕР""","ТЕРРИТОРИАЛЬНЫЙ ОТДЕЛ УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ПО НАДЗОРУ В СФЕРЕ ЗАЩИТЫ ПРАВ ПОТРЕБИТЕЛЕЙ И БЛАГОПОЛУЧИЯ ЧЕЛОВЕКА ПО МОСКОВСКОЙ ОБЛАСТИ В ГОРОДАХ КОРОЛЕВ, ФРЯЗИНО, ЛОСИНО-ПЕТРОВСКИЙ, ЩЕЛКОВСКОМ РАЙОНЕ",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/1134da5f-e37f-4acf-9538-6000fce2b340/ddcdc01d-2e1e-4f4c-b888-938240783064/A41-27535-2021_20210803_Opredelenie.pdf,2021-08-03,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/14.04.2021
А41-27535/2021",A41-27535-2021_20210415_Opredelenie.pdf,True,False,0.0,False,0.875
"14.04.2021
А41-27535/2021",https://kad.arbitr.ru/Card/1134da5f-e37f-4acf-9538-6000fce2b340,"ООО ""СПОРТМАСТЕР""","ТЕРРИТОРИАЛЬНЫЙ ОТДЕЛ УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ПО НАДЗОРУ В СФЕРЕ ЗАЩИТЫ ПРАВ ПОТРЕБИТЕЛЕЙ И БЛАГОПОЛУЧИЯ ЧЕЛОВЕКА ПО МОСКОВСКОЙ ОБЛАСТИ В ГОРОДАХ КОРОЛЕВ, ФРЯЗИНО, ЛОСИНО-ПЕТРОВСКИЙ, ЩЕЛКОВСКОМ РАЙОНЕ",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/1134da5f-e37f-4acf-9538-6000fce2b340/c6a05d0b-0a3a-4a72-a416-6b5c19f1b37c/A41-27535-2021_20210708_Reshenija_i_postanovlenija.pdf,2021-07-08,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/14.04.2021
А41-27535/2021",A41-27535-2021_20210415_Opredelenie.pdf,True,False,0.0,False,0.875
"14.04.2021
А41-27535/2021",https://kad.arbitr.ru/Card/1134da5f-e37f-4acf-9538-6000fce2b340,"ООО ""СПОРТМАСТЕР""","ТЕРРИТОРИАЛЬНЫЙ ОТДЕЛ УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ПО НАДЗОРУ В СФЕРЕ ЗАЩИТЫ ПРАВ ПОТРЕБИТЕЛЕЙ И БЛАГОПОЛУЧИЯ ЧЕЛОВЕКА ПО МОСКОВСКОЙ ОБЛАСТИ В ГОРОДАХ КОРОЛЕВ, ФРЯЗИНО, ЛОСИНО-ПЕТРОВСКИЙ, ЩЕЛКОВСКОМ РАЙОНЕ",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/1134da5f-e37f-4acf-9538-6000fce2b340/f19ca46c-0f37-49f7-9283-abf462d116b1/A41-27535-2021_20210611_Reshenija_i_postanovlenija.pdf,2021-06-11,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/14.04.2021
А41-27535/2021",A41-27535-2021_20210415_Opredelenie.pdf,True,False,0.0,False,0.875
"14.04.2021
А41-27535/2021",https://kad.arbitr.ru/Card/1134da5f-e37f-4acf-9538-6000fce2b340,"ООО ""СПОРТМАСТЕР""","ТЕРРИТОРИАЛЬНЫЙ ОТДЕЛ УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ПО НАДЗОРУ В СФЕРЕ ЗАЩИТЫ ПРАВ ПОТРЕБИТЕЛЕЙ И БЛАГОПОЛУЧИЯ ЧЕЛОВЕКА ПО МОСКОВСКОЙ ОБЛАСТИ В ГОРОДАХ КОРОЛЕВ, ФРЯЗИНО, ЛОСИНО-ПЕТРОВСКИЙ, ЩЕЛКОВСКОМ РАЙОНЕ",Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/1134da5f-e37f-4acf-9538-6000fce2b340/350bb004-13af-4b87-b249-18b20d06b442/A41-27535-2021_20210415_Opredelenie.pdf,2021-04-15,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/14.04.2021
А41-27535/2021",A41-27535-2021_20210415_Opredelenie.pdf,True,False,0.0,False,0.875
"14.04.2021
А41-27403/2021",https://kad.arbitr.ru/Card/7780cfbe-2f74-40cf-b614-36fe52b72144,"ООО ""СПОРТМАСТЕР""",Управление Роспотребнадзора по Московской области,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/7780cfbe-2f74-40cf-b614-36fe52b72144/ce10886e-a053-41c1-97fc-e4ad15af0a47/A41-27403-2021_20210811_Postanovlenie_apelljacionnoj_instancii.pdf,2021-08-11,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/14.04.2021
А41-27403/2021",A41-27403-2021_20210415_Opredelenie.pdf,True,False,0.0,False,0.625
"14.04.2021
А41-27403/2021",https://kad.arbitr.ru/Card/7780cfbe-2f74-40cf-b614-36fe52b72144,"ООО ""СПОРТМАСТЕР""",Управление Роспотребнадзора по Московской области,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/7780cfbe-2f74-40cf-b614-36fe52b72144/13352911-dd5d-44fc-a88c-bb9c9bed42de/A41-27403-2021_20210810_Postanovlenie_apelljacionnoj_instancii_(rezoljutivnaja_chast).pdf,2021-08-10,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/14.04.2021
А41-27403/2021",A41-27403-2021_20210415_Opredelenie.pdf,True,False,0.0,False,0.625
"14.04.2021
А41-27403/2021",https://kad.arbitr.ru/Card/7780cfbe-2f74-40cf-b614-36fe52b72144,"ООО ""СПОРТМАСТЕР""",Управление Роспотребнадзора по Московской области,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/7780cfbe-2f74-40cf-b614-36fe52b72144/a70614bc-4616-4f7a-8369-80f7f62d0683/A41-27403-2021_20210714_Opredelenie.pdf,2021-07-14,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/14.04.2021
А41-27403/2021",A41-27403-2021_20210415_Opredelenie.pdf,True,False,0.0,False,0.625
"14.04.2021
А41-27403/2021",https://kad.arbitr.ru/Card/7780cfbe-2f74-40cf-b614-36fe52b72144,"ООО ""СПОРТМАСТЕР""",Управление Роспотребнадзора по Московской области,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/7780cfbe-2f74-40cf-b614-36fe52b72144/62ce6160-5249-440d-b298-9e2aee9aa5a9/A41-27403-2021_20210624_Reshenija_i_postanovlenija.pdf,2021-06-24,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/14.04.2021
А41-27403/2021",A41-27403-2021_20210415_Opredelenie.pdf,True,False,0.0,False,0.625
"14.04.2021
А41-27403/2021",https://kad.arbitr.ru/Card/7780cfbe-2f74-40cf-b614-36fe52b72144,"ООО ""СПОРТМАСТЕР""",Управление Роспотребнадзора по Московской области,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/7780cfbe-2f74-40cf-b614-36fe52b72144/7ff0bdb6-f1f5-4877-80a4-6e4b77977262/A41-27403-2021_20210607_Prochie_sudebnye_dokumenty.pdf,2021-06-07,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/14.04.2021
А41-27403/2021",A41-27403-2021_20210415_Opredelenie.pdf,True,False,0.0,False,0.625
"14.04.2021
А41-27403/2021",https://kad.arbitr.ru/Card/7780cfbe-2f74-40cf-b614-36fe52b72144,"ООО ""СПОРТМАСТЕР""",Управление Роспотребнадзора по Московской области,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/7780cfbe-2f74-40cf-b614-36fe52b72144/6fb76a4b-a727-4b7b-bc56-4b641d02fdfb/A41-27403-2021_20210527_Opredelenie.pdf,2021-05-27,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/14.04.2021
А41-27403/2021",A41-27403-2021_20210415_Opredelenie.pdf,True,False,0.0,False,0.625
"14.04.2021
А41-27403/2021",https://kad.arbitr.ru/Card/7780cfbe-2f74-40cf-b614-36fe52b72144,"ООО ""СПОРТМАСТЕР""",Управление Роспотребнадзора по Московской области,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/7780cfbe-2f74-40cf-b614-36fe52b72144/ef580a2d-30e0-4afb-ba3b-adcd1105a959/A41-27403-2021_20210415_Opredelenie.pdf,2021-04-15,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/14.04.2021
А41-27403/2021",A41-27403-2021_20210415_Opredelenie.pdf,True,False,0.0,False,0.625
"14.04.2021
А41-27291/2021",https://kad.arbitr.ru/Card/329ef8a2-eafb-4faf-a111-febe95fb56ae,"ООО ""СПОРТМАСТЕР""",nan,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/329ef8a2-eafb-4faf-a111-febe95fb56ae/da00e389-bb73-4594-99a7-8a615d5b89e1/A41-27291-2021_20210420_Opredelenie.pdf,2021-04-20,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/14.04.2021
А41-27291/2021",A41-27291-2021_20210420_Opredelenie.pdf,True,False,0.0,False,0.625
"09.04.2021
А41-25927/2021",https://kad.arbitr.ru/Card/61241ae1-5706-4e17-9db0-77d22cd7c379,"ООО ""СПОРТМАСТЕР""
УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ПО НАДЗОРУ В СФЕРЕ ЗАЩИТЫ ПРАВ ПОТРЕБИТЕЛЕЙ И БЛАГОПОЛУЧИЯ ЧЕЛОВЕКА ПО МОСКОВСКОЙ ОБЛАСТИ",nan,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/61241ae1-5706-4e17-9db0-77d22cd7c379/ecfa1717-28d0-49cf-8923-fecc0cf0fd2c/A41-25927-2021_20211129_Reshenija_i_postanovlenija.pdf,2021-11-29,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/09.04.2021
А41-25927/2021",A41-25927-2021_20210416_Opredelenie.pdf,True,False,0.0,False,0.625
"09.04.2021
А41-25927/2021",https://kad.arbitr.ru/Card/61241ae1-5706-4e17-9db0-77d22cd7c379,"ООО ""СПОРТМАСТЕР""
УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ПО НАДЗОРУ В СФЕРЕ ЗАЩИТЫ ПРАВ ПОТРЕБИТЕЛЕЙ И БЛАГОПОЛУЧИЯ ЧЕЛОВЕКА ПО МОСКОВСКОЙ ОБЛАСТИ",nan,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/61241ae1-5706-4e17-9db0-77d22cd7c379/7ead3b70-d20f-4458-8753-02ab693fb09f/A41-25927-2021_20210809_Opredelenie.pdf,2021-08-09,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/09.04.2021
А41-25927/2021",A41-25927-2021_20210416_Opredelenie.pdf,True,False,0.0,False,0.625
"09.04.2021
А41-25927/2021",https://kad.arbitr.ru/Card/61241ae1-5706-4e17-9db0-77d22cd7c379,"ООО ""СПОРТМАСТЕР""
УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ПО НАДЗОРУ В СФЕРЕ ЗАЩИТЫ ПРАВ ПОТРЕБИТЕЛЕЙ И БЛАГОПОЛУЧИЯ ЧЕЛОВЕКА ПО МОСКОВСКОЙ ОБЛАСТИ",nan,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/61241ae1-5706-4e17-9db0-77d22cd7c379/14a71101-12b6-4580-ba44-2dff77572f1a/A41-25927-2021_20210708_Opredelenie.pdf,2021-07-08,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/09.04.2021
А41-25927/2021",A41-25927-2021_20210416_Opredelenie.pdf,True,False,0.0,False,0.625
"09.04.2021
А41-25927/2021",https://kad.arbitr.ru/Card/61241ae1-5706-4e17-9db0-77d22cd7c379,"ООО ""СПОРТМАСТЕР""
УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ПО НАДЗОРУ В СФЕРЕ ЗАЩИТЫ ПРАВ ПОТРЕБИТЕЛЕЙ И БЛАГОПОЛУЧИЯ ЧЕЛОВЕКА ПО МОСКОВСКОЙ ОБЛАСТИ",nan,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/61241ae1-5706-4e17-9db0-77d22cd7c379/2158b5a8-67c8-474d-9dea-1d9ecb754084/A41-25927-2021_20210607_Opredelenie.pdf,2021-06-07,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/09.04.2021
А41-25927/2021",A41-25927-2021_20210416_Opredelenie.pdf,True,False,0.0,False,0.625
"09.04.2021
А41-25927/2021",https://kad.arbitr.ru/Card/61241ae1-5706-4e17-9db0-77d22cd7c379,"ООО ""СПОРТМАСТЕР""
УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ПО НАДЗОРУ В СФЕРЕ ЗАЩИТЫ ПРАВ ПОТРЕБИТЕЛЕЙ И БЛАГОПОЛУЧИЯ ЧЕЛОВЕКА ПО МОСКОВСКОЙ ОБЛАСТИ",nan,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/61241ae1-5706-4e17-9db0-77d22cd7c379/19672768-a93f-4b57-9d5b-5ca99bccb945/A41-25927-2021_20210416_Opredelenie.pdf,2021-04-16,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/09.04.2021
А41-25927/2021",A41-25927-2021_20210416_Opredelenie.pdf,True,False,0.0,False,0.625
"06.04.2021
А41-24568/2021",https://kad.arbitr.ru/Card/390323a6-e154-434d-bdf2-c5873da26c60,"ООО ""СПОРТМАСТЕР""",nan,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/390323a6-e154-434d-bdf2-c5873da26c60/e072a3fd-ce7b-4f6c-87d1-050f4ee3c1e1/A41-24568-2021_20210628_Reshenija_i_postanovlenija.pdf,2021-06-28,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/06.04.2021
А41-24568/2021",A41-24568-2021_20210407_Opredelenie.pdf,True,False,0.0,False,0.625
"06.04.2021
А41-24568/2021",https://kad.arbitr.ru/Card/390323a6-e154-434d-bdf2-c5873da26c60,"ООО ""СПОРТМАСТЕР""",nan,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/390323a6-e154-434d-bdf2-c5873da26c60/cf6a8564-fcf5-4c1d-99f2-1a8c8342c6e2/A41-24568-2021_20210506_Opredelenie.pdf,2021-05-06,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/06.04.2021
А41-24568/2021",A41-24568-2021_20210407_Opredelenie.pdf,True,False,0.0,False,0.625
"06.04.2021
А41-24568/2021",https://kad.arbitr.ru/Card/390323a6-e154-434d-bdf2-c5873da26c60,"ООО ""СПОРТМАСТЕР""",nan,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/390323a6-e154-434d-bdf2-c5873da26c60/9bbe6562-6033-4235-a365-c53173abb4f2/A41-24568-2021_20210407_Opredelenie.pdf,2021-04-07,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/06.04.2021
А41-24568/2021",A41-24568-2021_20210407_Opredelenie.pdf,True,False,0.0,False,0.625
"06.04.2021
А40-71358/2021",https://kad.arbitr.ru/Card/4975cf96-015f-4ac8-bfd9-9dc033d138a7,"ООО ""СПОРТМАСТЕР""",ТЕРРИТОРИАЛЬНЫЙ ОРГАН ФЕДЕРАЛЬНОЙ СЛУЖБЫ ГОСУДАРСТВЕННОЙ СТАТИСТИКИ ПО СМОЛЕНСКОЙ ОБЛАСТИ,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/4975cf96-015f-4ac8-bfd9-9dc033d138a7/e22bcdbb-9f4f-4d9f-a85f-d40defaa6810/A40-71358-2021_20211117_Postanovlenie_apelljacionnoj_instancii.pdf,2021-11-17,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/06.04.2021
А40-71358/2021",A40-71358-2021_20210412_Opredelenie.pdf,True,False,0.0,False,0.875
"06.04.2021
А40-71358/2021",https://kad.arbitr.ru/Card/4975cf96-015f-4ac8-bfd9-9dc033d138a7,"ООО ""СПОРТМАСТЕР""",ТЕРРИТОРИАЛЬНЫЙ ОРГАН ФЕДЕРАЛЬНОЙ СЛУЖБЫ ГОСУДАРСТВЕННОЙ СТАТИСТИКИ ПО СМОЛЕНСКОЙ ОБЛАСТИ,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/4975cf96-015f-4ac8-bfd9-9dc033d138a7/c8d272ab-85be-4a94-9b7b-ce36d82fe32d/A40-71358-2021_20210726_Opredelenie.pdf,2021-07-26,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/06.04.2021
А40-71358/2021",A40-71358-2021_20210412_Opredelenie.pdf,True,False,0.0,False,0.875
"06.04.2021
А40-71358/2021",https://kad.arbitr.ru/Card/4975cf96-015f-4ac8-bfd9-9dc033d138a7,"ООО ""СПОРТМАСТЕР""",ТЕРРИТОРИАЛЬНЫЙ ОРГАН ФЕДЕРАЛЬНОЙ СЛУЖБЫ ГОСУДАРСТВЕННОЙ СТАТИСТИКИ ПО СМОЛЕНСКОЙ ОБЛАСТИ,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/4975cf96-015f-4ac8-bfd9-9dc033d138a7/6bf6ccad-8a98-49df-923b-31bde7d9e57f/A40-71358-2021_20210702_Reshenija_i_postanovlenija.pdf,2021-07-02,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/06.04.2021
А40-71358/2021",A40-71358-2021_20210412_Opredelenie.pdf,True,False,0.0,False,0.875
"06.04.2021
А40-71358/2021",https://kad.arbitr.ru/Card/4975cf96-015f-4ac8-bfd9-9dc033d138a7,"ООО ""СПОРТМАСТЕР""",ТЕРРИТОРИАЛЬНЫЙ ОРГАН ФЕДЕРАЛЬНОЙ СЛУЖБЫ ГОСУДАРСТВЕННОЙ СТАТИСТИКИ ПО СМОЛЕНСКОЙ ОБЛАСТИ,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/4975cf96-015f-4ac8-bfd9-9dc033d138a7/5150b20d-0451-4f04-9aae-e5cbfa291703/A40-71358-2021_20210621_Reshenija_i_postanovlenija.pdf,2021-06-21,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/06.04.2021
А40-71358/2021",A40-71358-2021_20210412_Opredelenie.pdf,True,False,0.0,False,0.875
"06.04.2021
А40-71358/2021",https://kad.arbitr.ru/Card/4975cf96-015f-4ac8-bfd9-9dc033d138a7,"ООО ""СПОРТМАСТЕР""",ТЕРРИТОРИАЛЬНЫЙ ОРГАН ФЕДЕРАЛЬНОЙ СЛУЖБЫ ГОСУДАРСТВЕННОЙ СТАТИСТИКИ ПО СМОЛЕНСКОЙ ОБЛАСТИ,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/4975cf96-015f-4ac8-bfd9-9dc033d138a7/cd6abf04-9913-4397-814c-16d6aa701c15/A40-71358-2021_20210412_Opredelenie.pdf,2021-04-12,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/06.04.2021
А40-71358/2021",A40-71358-2021_20210412_Opredelenie.pdf,True,False,0.0,False,0.875
"06.04.2021
А05-3710/2021",https://kad.arbitr.ru/Card/00513335-bea3-49b2-9b95-e2790d1b98e1,"ООО ""Спортмастер""",Управление Федеральной службы по надзору в сфере защиты прав потребителей и благополучия человека по Архангельской области,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/00513335-bea3-49b2-9b95-e2790d1b98e1/6d99dd77-aa5a-4da6-a975-ed79d02a450a/A05-3710-2021_20210710_Reshenie.pdf,2021-07-10,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/06.04.2021
А05-3710/2021",A05-3710-2021_20210408_Opredelenie.pdf,True,False,0.0,False,0.625
"06.04.2021
А05-3710/2021",https://kad.arbitr.ru/Card/00513335-bea3-49b2-9b95-e2790d1b98e1,"ООО ""Спортмастер""",Управление Федеральной службы по надзору в сфере защиты прав потребителей и благополучия человека по Архангельской области,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/00513335-bea3-49b2-9b95-e2790d1b98e1/6f9274a7-d44e-4873-bfdb-2dae8c56d3f4/A05-3710-2021_20210705_Reshenie_(rezoljutivnaja_chast).pdf,2021-07-05,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/06.04.2021
А05-3710/2021",A05-3710-2021_20210408_Opredelenie.pdf,True,False,0.0,False,0.625
"06.04.2021
А05-3710/2021",https://kad.arbitr.ru/Card/00513335-bea3-49b2-9b95-e2790d1b98e1,"ООО ""Спортмастер""",Управление Федеральной службы по надзору в сфере защиты прав потребителей и благополучия человека по Архангельской области,Спортмастер,https://kad.arbitr.ru/Kad/PdfDocument/00513335-bea3-49b2-9b95-e2790d1b98e1/360c8bee-2da3-4870-ac1e-c6f30c8cb3c0/A05-3710-2021_20210603_Opredelenie.pdf,2021-06-03,"/home/proskurin_da3/Documents/scraping-lawsuits/pdf/Спортмастер/06.04.2021
А05-3710/2021",A05-3710-2021_20210408_Opredelenie.pdf,True,False,0.0,False,0.625
